"block","totalContainers","sourceNode","destinationNode","containerID","containerCPU","averageCPU","stddevCPU","minCPU","maxCPU","algorithm","testCase"
"32","1000","687d8f93-a07d-4685-9729-0f250ed3e39c","a6ff6bd0-0edc-4bac-a058-b0713c8f8eed","f8041e59-dacc-46e3-bc0f-8070b58aeecd","89","194.51172","54.250458","86","320","SINGLE","AVERAGE"
"33","1000","e5892d5c-614c-4e63-8e25-adb995f195c6","1f9e846d-4566-4166-9a2e-b9e1ef803afb","41fcb88b-4b70-4218-88f7-c20af9bd5355","81","194.51172","53.617645","87","317","SINGLE","AVERAGE"
"34","1000","5c6d1500-9517-4f27-9ff2-83b661b5c6a7","57c27153-a6ec-4fd3-8626-37b48d7a19b3","e88c57c3-7725-4950-90a2-44742e5e5ea1","83","194.51172","52.969208","88","313","SINGLE","AVERAGE"
"35","1000","782256e3-4fc1-4f59-b7e1-3c5aeeff4738","67d2c16f-9c1b-4113-b90a-944ea3b9ee3d","99785aa8-f99d-4b9f-921b-e0b743e6753c","75","194.51172","52.38327","90","313","SINGLE","AVERAGE"
"36","1000","41187a9c-a88d-48b0-b04c-7c1ec410162c","a900a73c-231c-4797-a0fe-04017328413f","9e81f43c-8d85-41a1-93c9-08172f4185ad","74","194.51172","51.805145","93","313","SINGLE","AVERAGE"
"37","1000","27723f8f-3b59-40af-b293-f26aadff9d9e","c788d29b-7e18-4a1b-bcff-c22abebd29a6","93be7d82-95a0-4823-8594-e109d7676e05","76","194.51172","51.211395","93","312","SINGLE","AVERAGE"
"38","1000","866a55d3-da85-4057-9d4b-ba9330ef7f89","6fcb527d-f189-4b18-9a90-424229153498","1ec07e5c-cef9-4086-afd0-e2108de26a68","65","194.51172","50.703583","93","312","SINGLE","AVERAGE"
"39","1000","a50f866f-e8b7-44f3-a6cc-57cf6281a374","6fbc2815-03dd-4546-af45-9d3467272dbd","7810e3a9-7351-44e0-aaff-7936615f507f","77","194.51172","50.10202","94","311","SINGLE","AVERAGE"
"40","1000","ddb377dc-e412-476c-a6f2-f04967eb94ed","bbe64d75-bbe9-4149-8c3c-71707335e291","eb2004db-6d6a-4926-94cd-5e707200ce18","83","194.51172","49.453583","95","307","SINGLE","AVERAGE"
"41","1000","6358e20f-1a19-4cdb-a99b-a498a53483df","cc427d56-16e4-4a36-924b-1321b2ee142d","05c202b1-5b6d-494f-8de4-3760e973097a","81","194.51172","48.82077","96","306","SINGLE","AVERAGE"
"42","1000","570c9a9a-ad00-4fa1-a4ee-b194d554a86d","7bae4f41-28a6-4a4c-af23-6ff5ea4867ac","4709b7e6-a2f6-4e91-a0d2-50798feb7d44","89","194.51172","48.125458","97","300","SINGLE","AVERAGE"
"43","1000","f595530a-9d49-4865-bfe7-bde728e05e4e","63360e67-e1f8-4749-853f-87f49cf8284b","375e5afb-1290-436e-92c7-c5b61061cd87","87","194.51172","47.44577","99","296","SINGLE","AVERAGE"
"44","1000","4a8716b9-5c7e-408b-9f70-c344d21a4682","1857e60d-7c8f-4ffe-a1b1-4bc02007d021","20ec65f7-9dea-4a98-b4ed-e2080ceba48d","74","194.51172","46.867645","100","293","SINGLE","AVERAGE"
"45","1000","07bf4995-e97f-4df9-b929-69bbf85dab93","039c793a-327e-48cf-a704-19f5781be0df","9cd59a7d-0cc0-458a-b3d9-d7ce0707969f","77","194.51172","46.266083","100","290","SINGLE","AVERAGE"
"46","1000","ce54dd03-4735-4d39-85f6-4f85e17494c2","74cf230b-94cb-4444-bcff-138657d8f53f","64bc9160-380a-4199-b179-0f515935af4c","78","194.51172","45.656708","100","290","SINGLE","AVERAGE"
"47","1000","32f3e8a4-04ba-441f-bde5-b07debb85c56","b7d9560d-666f-4cd6-8dc5-46f6a236e289","d6f53f3d-9fed-4ce1-8975-fc70a3f41782","87","194.51172","44.97702","100","290","SINGLE","AVERAGE"
"48","1000","648818e9-013c-45ca-b7e7-c1afcffa1df2","3378b04e-413f-43ca-8649-2ecd20fda114","c9438b71-b96a-404c-903a-cf5bc0cf3929","89","194.51172","44.281708","102","289","SINGLE","AVERAGE"
"49","1000","3a60b229-5676-436c-a0d2-4d39da253a54","1f7da417-9062-4f8d-95c4-8b475e4a0472","5dd1db97-44d1-4e27-8d3f-0276734952bf","84","194.51172","43.625458","102","287","SINGLE","AVERAGE"
"50","1000","6e83c252-fe9f-4d41-9432-180b816a4e23","de3e3f19-9484-4cd1-9ed0-997be8391b98","2057dd3d-0afb-430a-ac9b-f3d80f41de6e","87","194.51172","42.94577","103","286","SINGLE","AVERAGE"
"51","1000","c1fc9845-5078-4e9b-9f10-d603138952cb","1b5d56ae-4060-4122-b341-938b2f296dc7","22133972-30c7-46a0-9cf5-7bf54fd4286f","83","194.51172","42.297333","104","285","SINGLE","AVERAGE"
"52","1000","549b2a1e-51b6-4889-bc7e-8b18d4a2096c","59d2e049-d892-4d92-a574-4665b922cb2b","8a16a8e4-93ce-4fa8-9482-a5c9026bbb06","84","194.51172","41.641083","104","283","SINGLE","AVERAGE"
"53","1000","c3f413b2-f695-459e-b188-c905c3c3a532","0ae2baa8-3b1b-4935-8b4f-75fa38400b57","23b75e59-e42b-4f70-906e-b79b86033d80","89","194.51172","40.949768","104","283","SINGLE","AVERAGE"
"54","1000","7348bd59-8a8b-47f8-9c78-5cad4769f29e","bc69aa3a-46d5-4ca1-98e0-f9370d9e56c3","487c3a49-0820-43e5-b470-6113d6947694","73","194.51172","40.379456","104","283","SINGLE","AVERAGE"
"55","1000","f318e267-7eb2-4826-b07c-482bbd69da8c","c5ae4994-488f-47c7-bef0-f512223eaf19","e0ff1ff6-a0aa-491e-b150-b979970a6515","87","194.51172","39.699768","106","282","SINGLE","AVERAGE"
"56","1000","12e18b95-3e94-4e2f-8c89-a3c698692385","a595fafe-a2c2-44a3-ba96-f2e02ee802ef","a1a85dd9-e4eb-477c-90c7-cb8c84db26c2","84","194.51172","39.043518","108","279","SINGLE","AVERAGE"
"57","1000","330b83f1-f95b-4212-9ded-8d2408cff8cb","7fb66007-f009-4829-9ff1-ae484fb983df","b5fb40fe-962c-4b70-9765-ffcc4e8ae67c","88","194.51172","38.39508","108","278","SINGLE","AVERAGE"
"58","1000","317ed8e6-c34f-43ff-9a25-07000b85e948","5596a514-09fe-4e19-b918-e250f0fed637","029def2d-2bdd-4404-b7e5-37edf08d5748","76","194.51172","37.80133","109","276","SINGLE","AVERAGE"
"59","1000","54e5ba6a-8fc0-446f-bad4-68d83f4fb0dd","986f52e7-22c4-4eb2-90d2-5b3ff7474820","27648dee-607a-4ab3-b595-f564ab035313","77","194.51172","37.199768","109","276","SINGLE","AVERAGE"
"60","1000","b3a6d802-af20-45ff-8b53-a402b4761fc2","ee683aa2-ff66-448d-a3bc-30cde5ea7a37","0e4ca037-dc72-4631-a77b-7fba2f237c67","75","194.51172","36.61383","111","275","SINGLE","AVERAGE"
"61","1000","4f1aec25-2aad-4dd1-aeba-9ad7207a7cd5","c7d69139-4f5a-4ee3-a287-937a1e5608c9","d1dcbfd4-0e4d-4877-a96c-290bed7f22db","73","194.51172","36.043518","111","275","SINGLE","AVERAGE"
"62","1000","e1427549-fb01-4b63-92d2-cafbdfd04dcb","f9b44b15-daff-4e52-b99b-a4d10220a108","7f290afa-41b7-4c0c-9522-ea17355389e7","74","194.51172","35.465393","112","273","SINGLE","AVERAGE"
"63","1000","98ed9d8d-efe2-4c7a-aebb-41837de61ecb","f257f403-642d-4b68-ae97-9a25b398a3f9","8fbe597b-46fe-49b6-b26e-57e30d01a884","89","194.51172","34.902893","113","273","SINGLE","AVERAGE"
"64","1000","bb522300-5020-47c3-b4f9-5e6566a8c3e6","b7cd3bc4-b42c-42fe-a6e2-358149acf32f","4a969e75-1c57-4464-876a-4ff3010af07a","71","194.51172","34.348206","115","272","SINGLE","AVERAGE"
"65","1000","cfed3b1f-3dd8-44f3-bbb4-e42570f6073c","6464e40a-cfa4-4cdf-b559-48e8724e7988","410219e8-b8b3-49ca-a795-7ab877c8a86e","87","194.51172","33.80133","116","271","SINGLE","AVERAGE"
"66","1000","99c6acf5-00bc-4c88-aae9-a3fcf667d510","e537b446-661d-4cf5-9229-f1f8303f414f","113ca21c-154c-4a81-8719-2d4612354942","89","194.51172","33.285706","119","271","SINGLE","AVERAGE"
"67","1000","3cad24ac-a9f9-4ded-ba7a-b2826b26c22b","e9e8afcc-b1b3-4611-ad2a-0018c67a0187","01e3093e-1bf9-42bf-b931-c91fb5d1a3fd","65","194.51172","32.777893","120","271","SINGLE","AVERAGE"
"68","1000","4e7308a7-e1db-40bb-be2e-e234281c6fcc","393d57ce-9c8c-423d-8a14-c2e0b62cdbf0","662d1f7c-8994-436d-8bba-2765db75cc47","81","194.51172","32.231018","121","270","SINGLE","AVERAGE"
"69","1000","cc7b4e4c-2e41-4f20-a425-48774683a1f0","5a50e924-9877-4d70-8073-9bd4f7561251","5a2c9b32-5563-40be-b703-6d43930bc658","66","194.51172","31.715393","121","270","SINGLE","AVERAGE"
"70","1000","b23a0570-746d-4c6e-94a9-9bbf4b9a524f","fc7dd475-ee71-4219-bc08-96f5facb21ae","a6c0e5d0-b46e-493b-8357-7067cff38a2e","77","194.51172","31.152893","122","268","SINGLE","AVERAGE"
"71","1000","52bb95bc-68a1-42cd-8a0d-2507eefe7a79","c9770ff1-d05c-460f-9d6d-04bcc65d180f","36afaf13-5ce8-48fc-b3ec-33fce9f8fc33","88","194.51172","30.699768","124","267","SINGLE","AVERAGE"
"72","1000","ec8c9a9b-9b4f-4537-a73b-4c12c34fd16f","ea1e75ef-8ca3-4379-b162-f1be54e71a7b","8f493164-8fc6-4faf-bd37-faf6f9ee4f13","69","194.51172","30.160706","124","267","SINGLE","AVERAGE"
"73","1000","1e32f97b-caa6-444f-a0f7-b0f038a86e6b","36dde8f1-c017-4c02-9b3f-3713d4eac80a","22fc81d7-b957-4d88-8781-0cb6cab977ef","67","194.51172","29.637268","125","264","SINGLE","AVERAGE"
"74","1000","4de7afd4-8b68-479e-ab3b-b38ac0c6faaa","496d4b66-450d-48f0-9eca-00891e34903b","760089a9-dc5d-4cd1-8b04-0a73f4b264d4","87","194.51172","29.231018","127","263","SINGLE","AVERAGE"
"75","1000","2d08aa76-2b6c-4682-bb0b-472d53cb6cde","a0752e96-dee4-4d82-a7b8-e384d43d64b1","99336488-d5a2-44b6-8ce0-be85839ce5b4","75","194.51172","28.754456","129","263","SINGLE","AVERAGE"
"76","1000","31c33dc4-6b26-4a6e-917e-511744a12ca3","f802f5e1-ac9a-46de-b713-6e98c351bb73","19bd55a3-05c9-43a6-90b4-234fa3a4c5a7","76","194.51172","28.30133","131","262","SINGLE","AVERAGE"
"77","1000","b4d5239b-0e2f-42d3-a5f7-5638b19704dd","5371afd9-f4fa-420e-9d82-535e770a8342","50b9b46c-08c1-4bf8-9673-20d4fc4b49f1","69","194.51172","27.816956","132","262","SINGLE","AVERAGE"
"78","1000","9b560694-6ff1-4031-a41e-ed46150dcc50","369f9acd-e1b2-4d39-8abb-2e71a0a095e9","6eb4a72c-95d9-4197-947a-2062f77d8850","80","194.51172","27.42633","132","262","SINGLE","AVERAGE"
"79","1000","04881f73-a849-4071-9ebd-c0262d660a0c","4a60c83d-fd96-4299-a4e1-b285e1b22080","49fb4f04-9c2f-4db9-8ea0-40d8897e0e9a","79","194.51172","27.027893","133","261","SINGLE","AVERAGE"
"80","1000","2e9a8a90-a065-4362-a488-7934c6f8812d","0e898fd1-4f13-47b6-8b0c-0a437e1c4280","50ad8a0f-2e76-4e32-9ce5-472c9958417f","66","194.51172","26.547333","133","260","SINGLE","AVERAGE"
"81","1000","83cf8029-7215-49b0-b84f-7b9e4096df5d","c3aea9e7-7ce1-4841-8d47-d867da95d9d8","6b03210a-70a6-44b2-8511-c30dd1773464","63","194.51172","26.066772","134","260","SINGLE","AVERAGE"
"82","1000","77d97e42-eb7e-416c-abba-cd44887be739","6ecca6e0-0828-42b4-9ee7-4180e37ef62b","44c8292d-b0cf-41ba-b371-579e8d29eba6","82","194.51172","25.723022","134","260","SINGLE","AVERAGE"
"83","1000","555dc331-7530-49c6-a0ac-faec5ecf7864","f31a4d81-8a32-4788-adb0-65f127de02af","d2cd430d-04ab-43a8-8031-05d9f179db69","84","194.51172","25.394897","136","258","SINGLE","AVERAGE"
"84","1000","19f725f2-d465-422b-9f13-39cf3641303f","8d0daed2-2bb3-4fac-b469-64614a37ca67","73c85fb2-fb62-4216-bc85-434ebcf5b833","77","194.51172","25.043335","136","258","SINGLE","AVERAGE"
"85","1000","e3887c6f-dcec-4f9e-b5e6-915c5f967b9e","5cb53c4e-2e0b-41dd-b9a7-968e86e9c84a","fe565b40-e321-471f-89d8-83b5b196dece","70","194.51172","24.637085","137","258","SINGLE","AVERAGE"
"86","1000","cdb0c45d-9349-46a3-913b-16edf892e552","b9e8c22e-44bb-4f2c-b1c8-e43d7f37df35","eadfa00d-17af-4c62-8c88-b76082e2d5f3","73","194.51172","24.262085","137","255","SINGLE","AVERAGE"
"87","1000","461e4de7-9589-4a3f-8152-b9efb2253484","1109a87f-18c0-442d-9326-e08bbf883e8d","fbfa5c3b-55fd-4648-8f0d-97fb82c626ea","86","194.51172","24.012085","138","255","SINGLE","AVERAGE"
"88","1000","69be7f10-12f8-4a81-8127-0102b6d0e080","c5abf4d7-0b08-4722-851b-c0d40729489c","dc3e0746-5f03-4bfc-b7aa-d5005fc16ddd","51","194.51172","23.613647","140","254","SINGLE","AVERAGE"
"89","1000","c005df3b-8086-4dab-9f9f-a7b8fbefc315","e5b4f0ca-517b-4c9e-95ef-4f9075d179b3","61561ecb-15c0-43ce-bef7-7eb0397092f6","78","194.51172","23.332397","140","253","SINGLE","AVERAGE"
"90","1000","a18cc405-dc87-4bf1-b50a-32023c9a72dc","1a9127a3-87dd-4993-a6c4-eb6f97fa5b21","65984876-eb69-48fa-a89a-3bd82a56ee35","77","194.51172","23.051147","140","253","SINGLE","AVERAGE"
"91","1000","edc31f46-6e30-4810-bfd6-57404524facd","dbd1efd2-35c3-4816-95e3-8054e5160c6f","d9de899b-a1f5-4580-89c0-6da716ab4031","68","194.51172","22.699585","141","253","SINGLE","AVERAGE"
"92","1000","cbe87a82-c79a-4899-aadc-b54c30b4f734","ec027a45-5396-439f-b61a-04d1c5ac8d1c","b63c4a21-608e-4752-ae7f-5beac45ce18f","90","194.51172","22.52771","141","252","SINGLE","AVERAGE"
"93","1000","5571709e-a374-4c39-b0fd-2a5b104a8bf8","67bf8f80-554b-45d5-9044-38910c418480","4459e8ae-1103-4ebc-82d1-3455296c3bf2","67","194.51172","22.18396","141","250","SINGLE","AVERAGE"
"94","1000","557f01ad-dad8-405a-9f60-cf38f500ee71","e16fad7e-2fa2-43da-af2a-ceddc7ac21b8","7be41351-6b01-4872-aab9-ebdcfca8586c","79","194.51172","21.949585","142","249","SINGLE","AVERAGE"
"95","1000","097696ef-257b-44e2-b421-1d3c4d179857","b60e6ef1-0760-47a7-89cb-351bcf71d8ab","59d6af26-68f8-43ca-89a6-24d594052f5f","77","194.51172","21.71521","142","248","SINGLE","AVERAGE"
"96","1000","2a3b4504-a890-499a-9cb4-45248278dd02","d3c0f289-fa32-4c7a-bb08-8762ad298fe6","9a02c414-4208-4bed-8c4c-ec8d71975eec","79","194.51172","21.504272","142","248","SINGLE","AVERAGE"
"97","1000","094fe49f-45b2-4073-aa5c-593993b248c0","ed687f0f-ede0-4f02-8fdd-91fa3e2ee5c5","e43fb896-6c48-4505-b1e5-09094ec6243b","81","194.51172","21.30896","144","248","SINGLE","AVERAGE"
"98","1000","3aba6f48-5ff7-4d0b-8610-3c7a70a42123","13c732a8-ea21-4e51-b8a6-b5cf7c8976fd","3e729af7-f38f-4a52-935b-752d81afd61f","77","194.51172","21.098022","147","247","SINGLE","AVERAGE"
"99","1000","866a55d3-da85-4057-9d4b-ba9330ef7f89","5791cd3a-9735-40e8-9711-c12450b518b0","6b2117a4-163a-4c4c-8706-7c945418e875","63","194.51172","20.80896","147","247","SINGLE","AVERAGE"
"100","1000","db598905-bcd2-4dea-b888-65b9609a7829","68eb0cb7-91da-4c37-88d2-00010bebe11c","23cb33fa-5784-49d7-b174-71f678b5e1bb","67","194.51172","20.551147","147","245","SINGLE","AVERAGE"
"101","1000","02b076c1-a77d-456f-afd1-d13fb2dbd167","dfb97d05-1294-4173-8dd5-e14b8ee20245","dd3c802f-5c97-45e0-91bd-d4753bcdc76d","81","194.51172","20.418335","148","244","SINGLE","AVERAGE"
"102","1000","e26c9099-7101-4bcb-85c5-30681442a75c","7c9aae0c-122d-410b-85f2-e254e04b6de8","caa84458-c857-4b5c-8a53-dc62d1272fcb","65","194.51172","20.176147","148","244","SINGLE","AVERAGE"
"103","1000","9b84a689-0bf2-4f34-b4f6-5330ee6ea872","c8ec1670-3a5a-404d-8e28-64cafcfb2fe6","900913e3-88f2-44b6-b8e0-85f799b517a1","58","194.51172","19.879272","150","243","SINGLE","AVERAGE"
"104","1000","5b54a59c-2f05-4df9-98a3-47267c4aab9b","337b92c4-b446-49d4-9fa5-9a10cf476304","928463d1-e73c-41b3-a911-f2e6796743aa","69","194.51172","19.691772","151","242","SINGLE","AVERAGE"
"105","1000","40bb8ca8-f807-4fa4-ad3c-3514cd9d79f5","8f63f4c3-ceaa-4bd8-891c-b3e5746a2101","5a24cb60-56cd-4db6-8b5f-cfe25bf300ca","83","194.51172","19.629272","151","241","SINGLE","AVERAGE"
"106","1000","265dabac-7ea5-46e9-bfdb-b188bfb860c8","bbda1698-44cc-4745-b2cf-5c23adf36875","3661a460-38d2-486e-b6db-71cfdbf86a6a","84","194.51172","19.582397","152","241","SINGLE","AVERAGE"
"107","1000","4268145f-de0c-4e4a-9e48-931218982f4b","70092e2f-89e5-4be2-a62d-77b580dbb1d3","5764ed83-1b1b-4b05-b486-52046b23e6a7","76","194.51172","19.480835","152","240","SINGLE","AVERAGE"
"108","1000","e1f500b1-66b9-46bc-92ea-c6321adf50eb","a507d548-2f69-4e03-b55d-68f4df197678","9c8bd7d6-ce60-4f38-a9fe-221f3e1f15c1","85","194.51172","19.457397","153","240","SINGLE","AVERAGE"
"109","1000","dfb998d1-c74b-4432-9276-65510ef80c13","b773ec89-f7cd-4b42-acec-062e7e5e2d86","b86787f0-3437-473e-9104-e7d126866f12","76","194.51172","19.37146","153","239","SINGLE","AVERAGE"
"110","1000","e5892d5c-614c-4e63-8e25-adb995f195c6","788d2dee-7c1f-4b63-aae9-20e3241a198f","d6b67e71-b2bd-4b32-a12d-ac0a0b2845d6","79","194.51172","19.316772","154","239","SINGLE","AVERAGE"
"111","1000","63d1b23e-1820-4e05-9d39-41d11eb458aa","772c60fb-28bc-4df6-a42c-87e62e9febd7","f4504bc4-c2be-4458-b33f-388ef1d7899e","81","194.51172","19.285522","154","239","SINGLE","AVERAGE"
"112","1000","41187a9c-a88d-48b0-b04c-7c1ec410162c","2051f773-ff17-47c5-a95b-5c1050297ce7","e741eb99-d8a9-484b-b1dc-607d396ea5d8","73","194.51172","19.191772","154","238","SINGLE","AVERAGE"
"113","1000","782256e3-4fc1-4f59-b7e1-3c5aeeff4738","6ed91550-8b63-48ea-a9e8-eb0fb3bb39fd","99fbfd9d-064d-4dbf-8745-91775cc21c0a","74","194.51172","19.113647","155","237","SINGLE","AVERAGE"
"114","1000","","","","","194.51172","19.113647","155","237","SINGLE","AVERAGE"
"115","1000","","","","","194.51172","19.113647","155","237","SINGLE","AVERAGE"
"116","1000","","","","","194.51172","19.113647","155","237","SINGLE","AVERAGE"
"117","1000","","","","","194.51172","19.113647","155","237","SINGLE","AVERAGE"
"118","1000","","","","","194.51172","19.113647","155","237","SINGLE","AVERAGE"
"119","1000","","","","","194.51172","19.113647","155","237","SINGLE","AVERAGE"
"120","1000","","","","","194.51172","19.113647","155","237","SINGLE","AVERAGE"
"121","1000","","","","","194.51172","19.113647","155","237","SINGLE","AVERAGE"
"122","1000","","","","","194.51172","19.113647","155","237","SINGLE","AVERAGE"
"123","1000","","","","","194.51172","19.113647","155","237","SINGLE","AVERAGE"
"124","1000","","","","","194.51172","19.113647","155","237","SINGLE","AVERAGE"
"125","1000","","","","","194.51172","19.113647","155","237","SINGLE","AVERAGE"
"126","1000","","","","","194.51172","19.113647","155","237","SINGLE","AVERAGE"
"127","1000","","","","","194.51172","19.113647","155","237","SINGLE","AVERAGE"
